",""GeneID"",""Length"""
5712,506,1843
5713,692090,75
5714,26789,75
5715,100506732,1090
5716,10728,1916
5717,4666,6957
5718,5557,1462
5719,8630,1512
5720,121214,1765
5721,8608,1724
5722,11318,1570
5723,100130083,591
5724,9880,6170
5725,6866,955
5726,4640,3613
5727,23306,5617
5728,4665,2711
5729,6778,4267
5730,4035,14905
5731,100302201,73
5732,11247,1804
5733,6472,2856
5734,56901,1188
5735,246329,1643
5736,22864,3974
5737,3626,1990
5738,83729,2437
5739,2735,3622
5740,64333,2975
5741,4141,2795
5742,1649,1178
5743,693201,97
5744,114785,4150
5745,10540,1731
5746,3798,3897
5747,79837,3219
5748,196403,2029
5749,115557,2803
5750,65012,2409
5751,2583,3010
5752,10956,2859
5753,116986,5166
5754,100130776,1531
5755,6302,1740
5756,1019,1443
5757,92979,2462
5758,1594,2487
5759,4234,1307
5760,25895,2840
5761,10102,2404
5762,10677,2995
5763,10106,5020
5764,407016,84
5765,100506805,1625
5766,100289282,597
5767,100289313,1104
5768,100506844,699
5769,91419,1160
5770,100506869,1452
5771,121227,4143
5772,9194,3541
5773,338811,4056
5774,9958,4611
5775,23041,10379
5776,283416,1684
5777,406891,84
5778,57460,6201
5779,100506911,336
5780,552,4154
5781,283417,4057
5782,10329,1451
5783,57522,8475
5784,144577,2600
5785,115749,2069
5786,11260,3868
5787,29110,2982
5788,283349,1337
5789,693129,97
5790,2799,5128
5791,23329,4741
5792,400046,3166
5793,11197,2240
5794,23592,4798
5795,253827,4666
5796,100507065,2141
5797,204010,1144
5798,8091,4609
5799,100129940,4675
5800,84298,1217
5801,51643,1816
5802,11213,8344
5803,92797,3368
5804,23426,5060
5805,55832,5908
5806,100507175,2417
5807,8445,6159
5808,3458,1210
5809,55801,1047
5810,50616,1147
5811,56890,4486
5812,100507195,958
5813,5908,2107
5814,100379132,142
5815,100507250,1677
5816,57122,3124
5817,55508,2347
5818,4193,7364
5819,1368,6727
5820,11052,6616
5821,100302182,62
5822,4069,1516
5823,100507296,827
5824,8089,1385
5825,10818,6925
5826,10576,1954
5827,376132,2599
5828,144453,3739
5829,117177,10025
5830,196446,3112
5831,100507317,857
5832,4848,3280
5833,27345,1631
5834,5787,11415
5835,100507330,1089
5836,5801,3774
5837,7103,1130
5838,8549,2880
5839,196441,7158
5840,83591,4724
5841,55266,4659
5842,23011,2627
5843,100507345,582
5844,64786,5888
5845,729633,2692
5846,121278,2360
5847,283392,6030
5848,29953,5552
5849,100507363,279
5850,100507377,741
5851,552889,3682
5852,3747,3654
5853,84698,2135
5854,256710,962
5855,144321,1729
5856,11010,3907
5857,11103,3357
5858,100289143,648
5859,22822,5913
5860,4673,5125
5861,79738,3583
5862,114882,7242
5863,23390,4771
5864,1466,901
5865,144455,5741
5866,100507484,368
5867,89795,9758
5868,100507498,1264
5869,6857,5327
5870,100302136,65
5871,5074,1951
5872,4659,5944
5873,100507515,364
5874,283310,8083
5875,374462,7612
5876,4618,1338
5877,4617,1520
5878,8825,1230
5879,693202,97
5880,693203,98
5881,79611,3033
5882,8499,4052
5883,29080,1744
5884,84190,2096
5885,160335,4840
5886,55117,7841
5887,144448,1020
5888,84125,5783
5889,8092,1294
5890,9182,1796
5891,4922,1234
5892,25834,1934
5893,100507559,722
5894,400058,1827
5895,160419,1705
5896,91298,2874
5897,80184,7955
5898,160418,7203
5899,4254,5443
5900,728084,2509
5901,1848,2820
5902,282809,2971
5903,8693,5347
5904,490,6933
5905,338758,2998
5906,100507594,436
5907,196477,2962
5908,1833,1539
5909,11081,2533
5910,4060,2116
5911,1634,2509
5912,694,4680
5913,574016,686
5914,574028,4250
5915,100507616,2232
5916,338809,2245
5917,440107,3267
5918,8411,8003
5919,643339,578
5920,100127919,483
5921,100287580,303
5922,11163,4813
5923,7334,2552
5924,28977,2042
5925,144481,1486
5926,8835,2210
5927,8738,1189
5928,10154,5120
5929,51134,3225
5930,144486,2568
5931,57458,5863
5932,574449,116
5933,100505569,529
5934,55967,600
5935,7181,4481
5936,55785,9288
5937,55591,4562
5938,442903,94
5939,10988,3506
5940,84101,3550
5941,59277,3615
5942,100505645,400
5943,6636,793
5944,120935,1954
5945,144193,2136
5946,3034,3139
5947,4048,2060
5948,2004,2151
5949,5128,4713
5950,144535,2576
5951,374467,3686
5952,100506464,1164
5953,121441,4098
5954,196475,2099
5955,100302289,70
5956,406926,100
5957,100422924,66
5958,121456,3306
5959,643770,1819
5960,100128191,3161
5961,7112,6993
5962,5250,2037
5963,677832,250
5964,100505759,498
5965,121457,3859
5966,317,7191
5967,56899,6436
5968,196472,1795
5969,23074,5437
5970,55592,4461
5971,100302217,66
5972,64431,1755
5973,120863,1155
5974,55681,3807
5975,100505802,744
5976,246213,3983
5977,9971,2143
5978,283431,2333
5979,121601,4120
5980,160728,3286
5981,27340,9010
5982,400,3199
5983,121599,999
5984,4604,3990
5985,100505814,398
5986,56994,1567
5987,50511,1129
5988,79158,5630
5989,55332,3543
5990,51019,913
5991,79023,1208
5992,55010,3081
5993,5367,757
5994,3479,7814
5995,283432,3719
5996,5053,2681
5997,429,2484
5998,374470,1462
5999,55576,8230
6000,100505882,638
6001,51559,7214
6002,253724,4516
6003,7184,2780
6004,728568,1694
6005,6996,3244
6006,83468,1877
6007,29915,5733
6008,4801,3482
6009,7296,4233
6010,390354,616
6011,493861,1435
6012,50515,5768
6013,84102,3544
6014,121053,622
6015,160428,7539
6016,23325,5808
6017,55198,3230
6018,387882,1366
6019,9891,6821
6020,10970,3036
6021,255394,2219
6022,55703,4414
6023,100287944,570
6024,5992,4407
6025,100505978,863
6026,55188,4989
6027,90488,3369
6028,80298,1775
6029,1407,3258
6030,121551,5911
6031,11137,1853
6032,11108,4187
6033,121549,2260
6034,9671,4636
6035,1240,5614
6036,11153,1651
6037,9733,4370
6038,23479,1173
6039,338773,2701
6040,6404,2543
6041,23603,3815
6042,54434,9191
6043,1610,1596
6044,100505997,1579
6045,55530,3118
6046,100131733,661
6047,84749,3753
6048,121642,1197
6049,7374,2266
6050,100506415,3182
6051,32,9250
6052,121643,3352
6053,283446,4258
6054,83892,3970
6055,89910,5730
6056,326625,4139
6057,4598,2073
6058,84915,3140
6059,84983,1181
6060,59341,3239
6061,51228,2356
6062,84260,3310
6063,9815,6412
6064,88455,3910
6065,400073,1946
6066,28981,3723
6067,488,8315
6068,51434,3644
6069,10094,884
6070,51184,1764
6071,29902,1521
6072,51699,1101
6073,144715,1885
6074,160760,3748
6075,79600,2229
6076,84329,1798
6077,5501,2483
6078,160762,1945
6079,4633,830
6080,100131138,361
6081,23316,6844
6082,144717,3256
6083,10019,5406
6084,6311,4702
6085,8315,4026
6086,80724,4107
6087,217,2400
6088,100506808,584
6089,51275,2285
6090,8550,2044
6091,89894,1604
6092,10961,1472
6093,80018,5819
6094,10906,3179
6095,283450,15336
6096,100506435,551
6097,6128,1130
6098,5781,6283
6099,100302227,143
6100,22895,4594
6101,4938,1989
6102,4940,6627
6103,4939,6169
6104,1840,3288
6105,8437,4002
6106,387885,1514
6107,79039,4381
6108,84934,1775
6109,115811,1350
6110,53373,5350
6111,80024,2976
6112,196463,2832
6113,10993,1605
6114,113675,1397
6115,64211,2084
6116,100506452,379
6117,100506465,2223
6118,9904,5646
6119,6910,4351
6120,255480,3622
6121,652191,318
6122,6926,4783
6123,23389,9378
6124,693205,95
6125,100287569,2004
6126,643246,832
6127,79794,2775
6128,84900,2898
6129,8739,697
6130,26259,4855
6131,100506551,4196
6132,54997,1019
6133,23014,4233
6134,4842,7126
6135,283455,17008
6136,5985,2468
6137,55884,2822
6138,54621,5003
6139,100506570,959
6140,5037,1491
6141,51347,4384
6142,64426,4728
6143,84530,8382
6144,26353,2002
6145,144742,2291
6146,160777,2450
6147,387890,1573
6148,5564,2401
6149,11113,8576
6150,100302274,91
6151,92558,3081
6152,11021,2945
6153,10985,8668
6154,6175,1264
6155,100506649,1493
6156,5829,4046
6157,283458,693
6158,26834,141
6159,26835,144
6160,23409,1210
6161,5319,565
6162,4440,2950
6163,1337,548
6164,51499,1182
6165,283459,4346
6166,8683,1163
6167,8655,984
6168,100506668,2166
6169,84274,1509
6170,9921,3847
6171,51367,801
6172,9478,1899
6173,9761,6349
6174,84747,4811
6175,35,1917
6176,121665,3403
6177,283460,2455
6178,6927,3239
6179,64897,1920
6180,8638,1820
6181,5027,4065
6182,5025,2028
6183,10645,6261
6184,51433,2732
6185,80196,2075
6186,84678,5747
6187,84876,1502
6188,283385,1158
6189,144404,7510
6190,54509,2435
6191,338799,1521
6192,23067,8195
6193,3242,1942
6194,5715,2343
6195,144406,4297
6196,605,3714
6197,100506691,587
6198,22877,5416
6199,254050,2089
6200,386653,904
6201,79369,1504
6202,56616,2348
6203,65082,2603
6204,6249,5880
6205,100507066,898
6206,55596,2864
6207,65117,2452
6208,9735,6965
6209,338442,2065
6210,8843,2137
6211,27198,2977
6212,8562,3061
6213,84660,3199
6214,9026,4473
6215,79720,2749
6216,23457,4021
6217,79676,2080
6218,51329,1456
6219,57605,6736
6220,100422931,62
6221,100507091,2191
6222,10198,3611
6223,91574,2085
6224,8099,1615
6225,55206,10981
6226,100293704,428
6227,387893,2751
6228,196383,1435
6229,11066,1032
6230,353116,2624
6231,10959,2126
6232,100507130,313
6233,57696,2622
6234,1967,1870
6235,2967,1505
6236,79867,2910
6237,23545,6542
6238,196385,13680
6239,80212,1793
6240,144348,5108
6241,144347,2148
6242,9612,8877
6243,949,2742
6244,100288312,1128
6245,7316,2574
6246,57647,4549
6247,140707,1272
6248,65985,3321
6249,114795,7578
6250,400084,2082
6251,100128554,2629
6252,100507206,2693
6253,387895,621
6254,440117,1482
6255,400087,2020
6256,92293,4947
6257,121260,2789
6258,100128276,1063
6259,144423,2721
6260,121256,5777
6261,100190940,3528
6262,440119,3678
6263,11211,3254
6264,9271,3648
6265,23504,6322
6266,2054,3457
6267,5901,1071
6268,283383,5386
6269,100128840,1717
6270,116437,2473
6271,100128002,2697
6272,338797,500
6273,100130825,645
6274,6433,3245
6275,4326,2408
6276,8408,5222
6277,80324,2082
6278,57634,12265
6279,677829,137
6280,347918,1539
6281,317781,4718
6282,79050,1632
6283,50614,2924
6284,100130238,3877
6285,100506978,591
6286,57666,4548
6287,100506996,1277
6288,100507023,3750
6289,100507055,935
6290,22953,1908
6291,5426,7840
6292,5827,957
6293,192111,3254
6294,23141,4458
6295,2802,9586
6296,55743,3374
6297,100289635,6308
6298,7574,3059
6299,7637,7037
6300,7699,3067
6301,440122,1988
6302,7556,4405
6303,10795,5869
6304,647589,1765
6305,284232,37567
6306,100506971,2451
6307,348021,2138
6308,266695,4595
6309,7278,1489
6310,100101938,3726
6311,100287114,1054
6312,93492,2157
6313,54737,4268
6314,55269,2395
6315,9205,3471
6316,400099,1847
6317,7750,10364
6318,2700,5206
6319,2706,2334
6320,10804,2508
6321,51084,1501
6322,8100,3160
6323,53342,1861
6324,221143,872
6325,64328,9885
6326,26524,5543
6327,10284,2301
6328,221150,2919
6329,78988,2658
6330,650794,1412
6331,100505610,1296
6332,253832,1457
6333,221154,1933
6334,2254,4530
6335,100506622,2148
6336,646201,1152
6337,6445,1655
6338,26278,15639
6339,100506680,2234
6340,100506697,2087
6341,55504,4472
6342,100506717,672
6343,4285,2429
6344,542767,905
6345,387911,1002
6346,400110,684
6347,221178,8457
6348,100313842,89
6349,338872,1826
6350,100287275,351
6351,143,5469
6352,374491,2716
6353,479,3734
6354,56163,5108
6355,55835,5173
6356,646405,6477
6357,5042,2430
6358,219287,3198
6359,9107,5216
6360,9818,4335
6361,51761,5006
6362,387914,2889
6363,6049,3884
6364,1024,1769
6365,10810,4718
6366,100506956,655
6367,2835,4850
6368,219333,4503
6369,6144,569
6370,26771,72
6371,619499,126
6372,387496,1543
6373,2971,1404
6374,219402,1232
6375,222484,4804
6376,51082,2520
6377,100506997,742
6378,219409,847
6379,3651,2573
6380,432369,368
6381,100132234,1832
6382,1045,2090
6383,646625,522
6384,2322,3842
6385,100288730,2191
6386,255967,5632
6387,2321,12010
6388,51371,1362
6389,283537,3345
6390,23281,7196
6391,6541,7343
6392,5412,4346
6393,440131,696
6394,84056,7601
6395,100507040,429
6396,100188949,1589
6397,3146,3428
6398,10208,3904
6399,241,873
6400,100507084,431
6401,100507064,2164
6402,84935,2390
6403,122046,998
6404,10808,3668
6405,145173,4215
6406,122042,2803
6407,196549,575
6408,100507099,2387
6409,10129,10717
6410,646799,1103
6411,675,11386
6412,90634,3116
6413,10443,4893
6414,116828,4890
6415,23047,7498
6416,9365,5006
6417,90627,6360
6418,5983,2865
6419,26960,11120
6420,4081,2907
6421,100507114,391
6422,9201,8080
6423,54937,2193
6424,728591,1233
6425,23111,5395
6426,100507135,770
6427,8900,2302
6428,400120,3207
6429,5994,2825
6430,4093,5592
6431,29880,1214
6432,11340,1411
6433,55578,3030
6434,122011,2405
6435,10631,3380
6436,7223,3451
6437,51569,2601
6438,341640,16163
6439,161003,1998
6440,80209,5208
6441,387921,3549
6442,10186,2158
6443,57511,7005
6444,100422940,102
6445,400123,2551
6446,646982,5259
6447,2308,5738
6448,100507202,865
6449,100313896,48
6450,10240,1339
6451,10166,4021
6452,283507,4185
6453,693206,96
6454,1997,3739
6455,11193,2333
6456,100422878,82
6457,89890,5228
6458,84078,2992
6459,9617,2174
6460,79612,4592
6461,26636,665
6462,28984,1108
6463,23078,7414
6464,100507240,2079
6465,160851,4248
6466,11215,9919
6467,8600,2727
6468,144809,3302
6469,94240,1573
6470,29103,2776
6471,55068,3119
6472,160857,2009
6473,144811,4550
6474,121838,2564
6475,100507253,1196
6476,387923,784
6477,8848,5160
6478,641467,2845
6479,26747,3487
6480,55425,1393
6481,2963,1454
6482,386618,2119
6483,100287803,627
6484,7178,829
6485,677814,130
6486,100190939,1526
6487,253512,3671
6488,100507293,1039
6489,83548,4482
6490,220081,2421
6491,220082,1613
6492,283514,4005
6493,23091,6409
6494,1361,1766
6495,100507343,648
6496,3936,3790
6497,80183,3978
6498,731932,1350
6499,23143,8083
6500,2098,1192
6501,3356,3564
6502,8803,2164
6503,55270,2022
6504,29079,2022
6505,9445,1896
6506,5925,4772
6507,10161,3459
6508,1102,3175
6509,100129597,780
6510,57105,2548
6511,22862,6380
6512,2862,1239
6513,81602,3401
6514,81617,3990
6515,83852,6221
6516,51131,1902
6517,55213,4033
6518,115761,3760
6519,84650,978
6520,3839,4474
6521,220429,2972
6522,57213,3203
6523,8847,2768
6524,10206,7404
6525,283518,1625
6526,406950,89
6527,406948,83
6528,10301,874
6529,145165,1599
6530,220107,1180
6531,79621,2080
6532,2974,3022
6533,647166,1461
6534,220108,2104
6535,647174,1441
6536,26512,9006
6537,100507398,792
6538,115825,3809
6539,79758,2682
6540,100507413,1269
6541,283521,4126
6542,83446,1154
6543,540,6642
6544,440138,2538
6545,9724,5529
6546,100506859,703
6547,341676,2912
6548,4752,2395
6549,374500,3493
6550,644623,70641
6551,55901,3348
6552,51028,4423
6553,26586,3736
6554,220115,2613
6555,144983,2365
6556,10910,1786
6557,11061,1447
6558,100313778,91
6559,5100,4002
6560,10562,2819
6561,100507428,486
6562,100302187,77
6563,122183,1847
6564,729233,1847
6565,729240,1847
6566,729246,1847
6567,729250,1847
6568,27253,8009
6569,100129744,654
6570,81624,4989
6571,81550,3137
6572,100422973,83
6573,64881,4778
6574,283491,2647
6575,647264,493
6576,100507505,330
6577,5101,6227
6578,730236,1101
6579,57626,4150
6580,6315,1472
6581,100288130,591
6582,1602,5239
6583,440145,2412
6584,79866,2773
6585,22894,7712
6586,10464,3114
6587,688,3350
6588,11278,10909
6589,100507612,3353
6590,100288208,2328
6591,338864,2105
6592,647288,2629
6593,9882,6363
6594,170622,1722
6595,7347,844
6596,4008,8510
6597,729420,1168
6598,115207,6237
6599,690,640
6600,730249,2286
6601,1203,2800
6602,26224,3549
6603,23077,15025
6604,8796,3226
6605,100129307,1026
6606,122060,2655
6607,100505518,2686
6608,1910,4306
6609,5457,3817
6610,79596,3534
6611,64062,3624
6612,100505538,2435
6613,54602,4655
6614,10253,2111
6615,114798,5186
6616,84189,4181
6617,642345,1675
6618,26050,4447
6619,693207,96
6620,144776,2018
6621,407975,5018
6622,406952,84
6623,406953,71
6624,406979,82
6625,406982,71
6626,406980,87
6627,407048,78
6628,2262,2883
6629,10082,7103
6630,1638,2403
6631,23483,1902
6632,160897,3922
6633,11166,2514
6634,100507533,3287
6635,10257,6252
6636,9071,2939
6637,22873,7488
6638,100289274,2890
6639,5611,5591
6640,55757,4931
6641,266722,7800
6642,27199,2285
6643,100507566,815
6644,10150,4704
6645,5911,4358
6646,3843,6002
6647,10160,5740
6648,140432,1378
6649,100422881,77
6650,100507587,838
6651,8428,4937
6652,100294005,2908
6653,6564,3127
6654,23348,8051
6655,100289373,1821
6656,337867,3311
6657,2841,1661
6658,1880,1785
6659,100131561,608
6660,693208,98
6661,9375,2389
6662,171425,5770
6663,100422861,91
6664,85416,4597
6665,7546,2682
6666,100507636,1008
6667,5095,2564
6668,87769,2903
6669,100507654,2372
6670,84899,3754
6671,259232,6923
6672,9358,2494
6673,2259,3024
6674,283480,2130
6675,283481,1128
6676,7174,4711
6677,196541,1085
6678,643677,21470
6679,93081,1153
6680,79070,2107
6681,54841,3885
6682,2073,4096
6683,121952,2312
6684,6555,3779
6685,267012,1273
6686,728192,914
6687,1948,4322
6688,55082,1751
6689,283483,1785
6690,728215,3859
6691,100302286,78
6692,3981,4358
6693,84945,5302
6694,10673,1204
6695,23026,6874
6696,100505479,266
6697,8660,6998
6698,1282,6532
6699,1284,6264
6700,55647,1509
6701,55739,2662
6702,79587,1862
6703,3621,4108
6704,283487,6322
6705,55608,2495
6706,100505494,1320
6707,100505512,224
6708,8874,8780
6709,100505533,4071
6710,121793,709
6711,6656,4108
6712,100505996,747
6713,100506016,1728
6714,122258,783
6715,10426,3890
6716,400165,2241
6717,23250,8855
6718,100128278,1626
6719,100506063,2716
6720,100289410,1155
6721,23263,5678
6722,2155,3125
6723,2159,1536
6724,8858,1485
6725,55795,1868
6726,100506079,1201
6727,8451,3884
6728,3916,2540
6729,79774,1406
6730,113622,2173
6731,55208,3029
6732,55002,3086
6733,7027,2694
6734,496,1500
6735,6011,2123
6736,100130386,2579
6737,348013,1031
6738,2621,3903
6739,650669,3442
6740,100506394,1942
6741,643365,2928
6742,22821,4200
6743,8881,2293
6744,65110,2359
6745,283489,3818
6746,100132257,594
6747,440153,981
6748,404785,1975
6749,100506092,2566
6750,100506303,818
6751,100506350,532
6752,100506225,1448
6753,100506179,788
6754,440157,2793
6755,642477,4969
6756,100506616,342
6757,641455,6666
6758,441669,942
6759,441670,942
6760,390429,924
6761,390431,945
6762,79317,972
6763,79544,1076
6764,81127,1047
6765,122740,933
6766,390433,915
6767,122742,939
6768,390436,1032
6769,390437,927
6770,390439,1038
6771,122748,993
6772,390442,975
6773,91875,1876
6774,57820,1889
6775,100113391,99
6776,85495,341
6777,10038,1887
6778,7011,10694
6779,123103,1863
6780,55644,1625
6781,328,1548
6782,90809,1714
6783,4860,2421
6784,338879,651
6785,390443,1247
6786,122651,1767
6787,493901,744
6788,341799,996
6789,283,1324
6790,6038,1893
6791,10876,879
6792,64184,896
6793,6039,1061
6794,6035,970
6795,100507513,764
6796,6037,716
6797,643332,605
6798,6036,735
6799,64745,1786
6800,29986,1418
6801,57447,2199
6802,122664,799
6803,440163,1607
6804,84659,1498
6805,122665,465
6806,55701,5458
6807,51222,3478
6808,643382,1526
6809,390445,1089
6810,100505493,1763
6811,3183,3252
6812,57096,3946
6813,11198,4684
6814,57680,8383
6815,692053,103
6816,319103,109
6817,84932,3002
6818,9878,4524
6819,56339,1955
6820,6297,4913
6821,26533,942
6822,28693,326
6823,26534,933
6824,28692,326
6825,26686,942
6826,28691,338
6827,28690,343
6828,28689,328
6829,28688,340
6830,6956,340
6831,28686,337
6832,28685,341
6833,28678,338
6834,28676,343
6835,28674,337
6836,28684,341
6837,28683,341
6838,28671,337
6839,28673,343
6840,28682,341
6841,28670,340
6842,28669,350
6843,28677,338
6844,28672,343
6845,28680,341
6846,28667,329
6847,28666,337
6848,28665,335
6849,28664,350
6850,28663,337
6851,28662,336
6852,28661,331
6853,28660,364
6854,28518,347
6855,28659,343
6856,28658,327
6857,28657,328
6858,28679,344
6859,28655,328
6860,28653,358
6861,28652,337
6862,28656,327
6863,28648,337
6864,28647,330
6865,28646,340
6866,28644,350
6867,28643,349
6868,28642,331
6869,28641,317
6870,28640,336
6871,28517,345
6872,28525,8
6873,28524,9
6874,28523,13
6875,28522,51
6876,28519,48
6877,28521,54
6878,28520,59
6879,28526,1510
6880,28516,341
6881,28694,60
6882,28696,54
6883,28697,63
6884,28698,63
6885,28699,62
6886,28701,60
6887,28702,66
6888,28703,69
6889,28705,60
6890,28706,56
6891,28707,63
6892,28708,57
6893,28709,63
6894,28710,66
6895,28711,63
6896,28712,54
6897,28713,66
6898,28714,62
6899,28715,61
6900,28716,63
6901,28717,62
6902,28718,62
6903,28719,59
6904,28720,59
6905,28721,58
6906,28722,57
6907,28723,66
6908,28724,57
6909,28725,57
6910,28726,60
6911,28727,66
6912,28728,59
6913,28729,60
6914,28730,60
6915,28731,63
6916,28732,63
6917,28733,63
